soil_moisture_(%),env_temperature_(°C),env_humidity_(%),plants_temp_(°C),plants_hum_(%),light_intensity_(lux),power_(W),soil_moisture_baseline,max_anomaly_detected,label
31.21,8.37,72.0,5.44,86.94,5721.06,0.39,93.56,31.76,NOT_ABLE_TO_WATER
57.75,11.95,76.78,10.11,75.75,1675.65,0.31,11.59,27.73,FUNGI_ALERT_EXCESS_WATER
4.74,43.82,66.59,44.34,59.24,0.0,0.0,23.05,28.65,NOT_ABLE_TO_WATER
31.05,11.29,59.23,10.53,57.32,33219.63,1.3,28.03,33.15,NOT_ABLE_TO_WATER
89.85,8.77,26.96,8.21,18.83,30099.06,0.7,89.61,27.55,LOW_TEMP_ALERT
13.93,37.56,41.87,33.24,45.17,157285.8,0.14,40.59,28.69,NOT_ABLE_TO_WATER
69.59,36.32,63.61,35.34,65.7,39182.81,0.87,68.41,30.18,OK
14.02,32.75,31.73,31.13,34.15,0.0,0.0,94.06,33.03,NOT_ABLE_TO_WATER
56.36,23.04,71.98,20.69,66.26,96208.03,2.96,48.88,30.57,OK
66.39,8.42,28.8,7.3,25.27,155822.01,5.24,51.52,30.51,EXCESS_WATER
56.06,19.82,36.26,17.71,52.45,157285.8,5.29,63.44,30.04,OK
65.93,19.69,86.01,17.47,95.44,24478.88,1.18,70.88,27.39,OK
17.14,13.09,48.2,11.15,39.97,157285.8,4.96,53.52,28.2,WATER
42.86,7.93,23.3,8.02,23.93,157285.8,4.06,12.3,30.97,EXCESS_WATER
14.37,10.75,81.5,9.19,98.17,0.0,0.0,17.28,30.79,NOT_ABLE_TO_WATER
12.69,36.11,27.76,35.3,24.8,157285.8,5.35,69.86,30.12,WATER
76.56,41.95,40.61,42.38,39.77,32782.98,1.53,73.52,24.21,NOT_ABLE_TO_VENTILATE
60.62,36.47,53.66,35.43,54.35,157285.8,4.72,61.16,33.98,OK
69.5,32.35,79.96,34.27,78.02,3162.65,0.0,71.25,32.28,LOW_LIGHT
64.0,43.12,31.89,42.61,37.0,0.0,0.0,63.26,30.79,NOT_ABLE_TO_VENTILATE
30.39,8.91,66.63,5.15,74.43,110670.85,3.21,55.13,34.25,WATER
32.52,38.72,51.88,40.24,58.66,157285.8,5.38,38.36,30.42,WATER
49.75,27.27,65.75,26.4,57.2,7703.69,0.0,50.47,24.0,LOW_LIGHT
18.64,33.74,51.82,31.53,52.72,157285.8,5.75,12.99,32.48,WATER
96.9,39.34,93.13,36.05,100.0,0.0,0.0,90.93,28.24,NOT_ABLE_TO_VENTILATE
77.71,20.55,61.5,16.23,65.0,98939.21,3.61,77.48,24.0,OK
53.64,22.75,52.37,21.29,43.94,157285.8,5.33,52.13,30.03,OK
45.81,29.94,15.07,30.05,21.31,0.0,0.0,43.9,33.87,NIGHT_OK
20.74,41.93,82.83,38.25,86.44,0.0,0.0,12.52,30.36,NOT_ABLE_TO_WATER
55.54,15.72,29.47,14.39,28.58,8697.0,0.59,63.65,29.75,LOW_TEMP_ALERT
38.88,16.79,35.68,16.07,55.57,19628.91,0.8,17.26,33.58,NOT_ABLE_TO_WATER
84.53,18.64,44.91,14.29,69.54,8231.6,0.0,80.82,24.98,LOW_TEMP_ALERT
69.56,34.53,46.62,30.79,45.44,0.0,0.0,50.36,28.66,FUNGI_ALERT_EXCESS_WATER
26.34,13.28,81.89,15.01,81.89,0.0,0.0,46.38,27.25,NOT_ABLE_TO_WATER
53.24,19.21,71.37,16.87,89.94,39063.29,1.3,52.67,33.69,OK
56.34,8.43,31.26,6.71,43.76,0.0,0.0,50.33,30.54,LOW_TEMP_ALERT
47.17,13.89,69.87,13.68,73.43,7041.76,0.96,43.33,26.39,LOW_TEMP_ALERT
25.75,14.78,40.97,14.92,48.72,0.0,0.0,17.42,29.39,NOT_ABLE_TO_WATER
78.17,32.08,85.82,31.22,79.14,157285.8,4.64,74.48,38.84,ANOMALY_DETECTED
68.52,30.62,31.34,30.0,42.95,0.0,0.0,76.02,25.4,NIGHT_OK
82.88,6.06,28.18,2.11,45.73,157285.8,5.22,72.6,24.0,EXCESS_WATER
42.98,6.12,33.6,5.69,37.65,157285.8,5.25,39.02,34.75,LOW_TEMP_ALERT
24.44,44.5,92.76,46.83,88.61,157285.8,5.38,34.78,34.4,WATER
36.43,18.27,80.48,15.57,73.71,145587.37,5.51,36.9,27.13,WATER
80.01,10.04,26.53,3.16,20.46,580.42,0.0,85.22,34.52,LOW_TEMP_ALERT
51.73,40.65,91.43,41.69,91.45,6957.24,0.12,84.66,24.0,NOT_ABLE_TO_WATER
61.77,30.8,42.8,28.61,49.54,0.0,0.0,70.32,32.49,NIGHT_OK
14.11,9.2,48.62,8.27,53.22,0.0,0.0,10.71,32.61,NOT_ABLE_TO_WATER
63.21,44.38,20.58,42.0,29.66,7610.8,0.72,66.41,26.33,HYDRIC_STRESS_ALERT
32.5,24.67,79.13,20.07,95.05,0.0,0.0,34.07,25.74,NOT_ABLE_TO_WATER
21.21,12.43,67.96,11.51,83.26,391.42,0.73,81.63,27.16,NOT_ABLE_TO_WATER
65.99,20.19,28.32,18.39,40.79,8652.34,0.0,62.92,24.29,LOW_LIGHT
32.77,19.69,31.36,18.68,24.31,27172.59,0.43,32.61,29.77,NOT_ABLE_TO_WATER
95.74,21.99,41.1,21.14,54.83,28900.98,0.98,37.43,36.4,EXCESS_WATER
23.0,42.82,22.52,40.84,33.2,5320.35,0.0,23.19,26.44,NOT_ABLE_TO_WATER
16.42,41.97,93.11,41.31,81.97,22916.06,0.06,93.67,44.58,ANOMALY_DETECTED
93.27,12.27,74.79,9.59,82.83,157285.8,5.55,62.21,37.47,ANOMALY_DETECTED
6.11,20.12,21.07,20.21,16.47,157285.8,5.45,10.46,25.03,WATER
21.55,39.56,86.04,37.89,90.23,97760.68,3.71,27.51,39.57,ANOMALY_DETECTED
50.29,10.28,22.2,9.48,19.54,55527.14,1.61,47.12,28.7,LOW_TEMP_ALERT
99.08,6.57,72.42,9.1,75.45,1662.74,0.08,15.01,24.76,FUNGI_ALERT_EXCESS_WATER
50.06,9.61,73.14,7.18,95.73,30123.61,0.9,55.48,26.81,LOW_TEMP_ALERT
94.31,11.55,92.89,11.15,95.55,0.0,0.0,81.53,34.73,FUNGI_ALERT_EXCESS_WATER
67.06,26.86,23.16,26.23,23.38,nan,0.0,63.04,36.68,INSUFFICIENT_DATA
45.94,8.05,24.25,6.75,24.77,157285.8,4.71,53.83,24.0,LOW_TEMP_ALERT
78.71,11.19,24.66,9.5,26.89,0.0,0.0,64.98,32.25,FUNGI_ALERT_EXCESS_WATER
17.22,25.13,50.97,22.16,51.77,0.0,0.0,17.7,42.79,NOT_ABLE_TO_WATER
53.16,31.86,33.46,29.88,48.26,104024.34,2.93,47.52,24.27,OK
57.3,24.13,43.02,23.68,41.59,157285.8,4.69,18.29,33.36,EXCESS_WATER
55.41,39.46,77.65,39.85,92.87,21578.99,0.18,38.73,30.53,FUNGI_ALERT_EXCESS_WATER
22.78,39.84,33.51,40.59,34.66,125426.88,4.63,20.17,34.86,WATER
56.4,25.27,28.79,26.73,32.46,157285.8,5.2,59.09,33.16,OK
41.32,8.72,27.3,4.36,33.4,0.0,0.0,26.19,32.16,FUNGI_ALERT_EXCESS_WATER
51.74,9.34,50.68,6.46,55.16,157285.8,5.71,53.33,30.47,LOW_TEMP_ALERT
81.99,14.48,46.38,10.44,49.04,0.0,0.0,90.34,32.94,LOW_TEMP_ALERT
43.88,34.18,91.94,32.63,100.0,142.37,0.0,50.88,33.54,LOW_LIGHT
85.12,7.31,32.44,6.76,42.09,157285.8,0.01,88.95,24.16,LOW_TEMP_ALERT
36.05,15.42,89.22,14.61,77.12,49384.14,1.54,35.39,24.76,NOT_ABLE_TO_WATER
70.06,14.52,61.02,11.64,64.12,0.0,0.0,71.13,24.0,LOW_TEMP_ALERT
19.94,7.93,60.02,5.11,68.33,157285.8,5.07,12.72,24.0,WATER
49.26,41.42,40.32,39.91,50.06,3743.2,0.0,50.44,42.42,ANOMALY_DETECTED
53.57,23.78,60.0,19.7,56.0,4753.74,0.0,93.98,26.52,NOT_ABLE_TO_WATER
16.31,36.82,65.77,34.58,75.47,0.0,0.0,22.19,29.09,NOT_ABLE_TO_WATER
68.02,11.04,83.04,10.95,93.16,19917.62,0.48,74.9,32.7,LOW_TEMP_ALERT
89.45,14.3,28.96,11.18,42.7,157285.8,4.38,75.18,29.9,EXCESS_WATER
22.26,37.21,34.7,38.22,41.12,8187.19,0.5,18.79,34.72,NOT_ABLE_TO_WATER
16.25,14.88,67.33,12.12,78.31,8107.2,0.27,15.01,40.1,ANOMALY_DETECTED
39.56,24.64,19.24,24.18,21.23,0.0,0.0,79.54,33.76,NOT_ABLE_TO_WATER
100.0,30.64,49.48,27.41,54.22,157285.8,5.85,92.75,29.16,OK
81.83,22.14,69.1,19.99,60.96,138275.01,3.48,83.95,31.06,OK
49.65,24.66,88.08,24.88,86.37,157285.8,4.54,43.87,33.96,OK
80.52,30.08,79.86,26.06,85.99,12840.47,0.0,40.65,33.62,FUNGI_ALERT_EXCESS_WATER
44.67,43.53,71.71,42.86,71.01,0.0,0.0,46.92,28.55,NOT_ABLE_TO_VENTILATE
44.44,41.95,19.7,39.4,36.46,0.0,0.0,49.32,35.29,HYDRIC_STRESS_ALERT
87.14,20.66,74.77,16.54,89.12,4652.99,0.47,81.47,27.18,LOW_LIGHT
92.32,31.35,94.64,27.6,89.68,157285.8,5.37,50.54,30.74,FUNGI_ALERT_EXCESS_WATER
97.39,19.75,77.46,17.69,92.91,157285.8,6.28,89.43,24.4,OK
43.6,40.57,32.21,38.26,36.46,0.0,0.0,40.8,24.86,NOT_ABLE_TO_VENTILATE
90.26,44.78,90.27,45.92,100.0,157285.8,4.69,23.27,29.42,FUNGI_ALERT_EXCESS_WATER
74.48,5.53,90.68,4.82,96.23,20061.11,0.16,78.3,30.92,LOW_TEMP_ALERT
27.59,36.23,73.36,35.03,81.14,157285.8,0.06,28.1,34.69,NOT_ABLE_TO_WATER
47.68,23.77,69.45,19.39,81.9,0.0,0.0,45.56,27.69,NIGHT_OK
79.04,30.27,66.6,30.26,66.81,157285.8,5.03,69.24,32.35,OK
81.59,10.39,57.95,8.59,51.5,119608.56,4.61,50.22,24.11,EXCESS_WATER
91.65,28.63,83.21,27.76,74.85,21814.12,1.38,84.24,26.96,OK
24.55,17.25,18.51,14.16,18.42,0.0,0.0,27.42,38.18,NOT_ABLE_TO_WATER
31.47,9.5,42.53,7.94,36.28,6465.45,0.0,35.05,28.44,NOT_ABLE_TO_WATER
47.32,42.48,84.12,42.12,100.0,33628.09,0.48,51.28,24.0,NOT_ABLE_TO_VENTILATE
86.09,44.57,60.75,39.03,86.78,13540.4,0.33,90.25,43.43,ANOMALY_DETECTED
87.54,22.02,42.45,22.02,54.09,0.0,0.0,81.25,25.28,NIGHT_OK
66.55,34.2,93.75,34.0,100.0,157285.8,4.92,24.64,31.56,FUNGI_ALERT_EXCESS_WATER
26.8,29.53,55.71,25.77,54.51,157285.8,5.8,29.45,25.31,WATER
77.83,12.84,59.41,13.13,70.93,51693.48,1.94,21.26,36.05,EXCESS_WATER
24.16,44.87,87.08,44.5,91.39,157285.8,5.29,34.13,32.01,WATER
88.17,38.69,79.01,34.12,70.11,157285.8,4.93,80.96,24.0,VENTILATE
86.21,16.58,46.44,14.77,36.39,0.0,0.0,25.51,32.93,FUNGI_ALERT_EXCESS_WATER
31.5,13.35,43.83,14.4,49.35,0.0,0.0,35.91,28.5,NOT_ABLE_TO_WATER
84.51,31.91,67.78,30.9,77.11,0.0,0.0,79.62,31.39,NIGHT_OK
92.42,6.12,19.21,8.21,22.51,20502.73,0.51,86.01,31.97,LOW_TEMP_ALERT
54.39,33.27,55.71,32.42,53.07,157285.8,5.96,53.07,31.32,OK
18.74,38.65,94.59,38.85,99.01,0.0,0.0,22.14,35.02,NOT_ABLE_TO_WATER
98.88,34.57,34.89,32.68,41.81,14125.21,1.13,91.01,34.89,OK
61.04,26.39,16.77,22.22,39.45,0.0,0.0,24.95,32.07,FUNGI_ALERT_EXCESS_WATER
38.86,29.86,59.28,27.41,53.79,74900.78,3.16,43.59,28.57,WATER
33.97,34.16,56.27,33.54,66.02,0.0,0.0,24.08,33.06,NOT_ABLE_TO_WATER
47.35,30.21,76.49,28.19,97.0,32550.77,0.92,53.0,32.12,OK
70.82,23.68,27.83,23.58,35.76,157285.8,5.12,68.48,31.96,OK
30.57,22.63,29.29,22.79,33.79,0.0,0.0,49.92,29.72,NOT_ABLE_TO_WATER
88.05,8.66,68.15,6.39,78.57,0.0,0.0,84.7,26.55,LOW_TEMP_ALERT
59.18,31.24,84.25,27.28,95.49,974.21,0.0,53.48,31.15,LOW_LIGHT
11.78,42.89,38.19,39.26,58.15,87130.33,0.1,17.51,28.52,NOT_ABLE_TO_WATER
60.39,8.42,33.24,7.47,44.47,0.0,0.0,49.11,35.47,FUNGI_ALERT_EXCESS_WATER
75.33,8.93,27.97,12.64,23.56,0.0,0.0,69.81,37.71,LOW_TEMP_ALERT
37.51,26.04,23.54,24.35,22.4,0.0,0.0,55.99,36.95,NOT_ABLE_TO_WATER
54.59,36.22,52.57,34.23,55.87,157285.8,4.94,13.44,27.34,EXCESS_WATER
66.82,44.23,28.39,44.2,26.21,11582.4,0.02,93.25,27.76,NOT_ABLE_TO_WATER
38.33,39.0,74.76,38.04,79.8,157285.8,4.47,46.65,30.58,WATER
24.07,20.78,16.5,20.08,25.51,157285.8,4.59,92.06,33.4,WATER
76.03,39.59,52.73,39.29,45.26,22939.53,0.97,78.88,25.41,NOT_ABLE_TO_VENTILATE
44.98,37.79,40.59,36.98,40.62,51633.67,1.37,45.73,24.0,NOT_ABLE_TO_VENTILATE
8.97,42.51,31.39,42.56,28.74,100779.36,3.54,80.16,29.38,WATER
43.11,28.35,73.64,23.44,83.77,2712.62,0.0,46.4,42.07,ANOMALY_DETECTED
48.73,33.11,40.81,31.01,46.23,157285.8,5.31,51.28,30.89,OK
93.48,33.2,54.73,31.05,60.91,0.0,0.0,21.97,24.97,FUNGI_ALERT_EXCESS_WATER
20.32,7.25,37.76,5.93,55.0,0.0,0.0,55.05,28.19,NOT_ABLE_TO_WATER
68.59,10.58,61.96,12.99,60.87,0.0,0.0,83.99,26.51,NOT_ABLE_TO_WATER
67.97,29.62,44.64,25.6,54.62,0.0,0.0,76.03,27.21,NIGHT_OK
3.53,9.52,44.22,7.5,50.76,0.0,0.0,70.28,30.01,NOT_ABLE_TO_WATER
68.28,12.35,25.66,11.93,23.97,1546.83,0.0,29.82,28.29,EXCESS_WATER
11.49,29.97,21.95,30.4,21.76,0.0,0.0,11.88,31.06,NOT_ABLE_TO_WATER
21.5,29.07,82.39,27.45,80.68,0.0,0.0,17.65,31.34,NOT_ABLE_TO_WATER
57.98,18.48,47.41,18.9,65.45,93409.99,2.61,64.37,33.83,OK
56.84,38.18,24.92,34.39,27.24,0.0,0.0,59.45,31.46,HYDRIC_STRESS_ALERT
9.74,13.43,69.22,9.74,66.21,0.0,0.0,15.38,24.0,NOT_ABLE_TO_WATER
47.68,34.7,75.55,36.36,89.32,157285.8,5.47,30.73,25.13,FUNGI_ALERT_EXCESS_WATER
81.11,44.66,91.25,41.33,86.91,139861.53,3.79,74.94,31.03,VENTILATE
9.13,25.48,21.9,21.75,48.63,144029.11,4.92,93.75,34.03,WATER
65.19,11.93,64.78,7.31,70.39,128347.12,4.71,15.91,39.75,ANOMALY_DETECTED
53.42,28.68,37.48,29.0,48.5,0.0,0.0,78.81,29.21,NOT_ABLE_TO_WATER
46.15,41.97,46.6,38.79,65.5,157285.8,4.5,53.52,27.37,VENTILATE
33.96,7.82,75.22,7.52,66.95,0.0,0.0,33.45,31.66,NOT_ABLE_TO_WATER
75.36,26.3,52.18,24.97,61.34,0.0,0.0,73.34,44.37,NIGHT_OK
22.5,12.79,56.11,8.9,55.21,9885.82,0.84,31.11,31.73,NOT_ABLE_TO_WATER
45.77,23.68,75.49,19.89,75.32,0.0,0.0,48.53,33.52,NIGHT_OK
69.45,15.41,89.16,13.39,100.0,157285.8,5.19,68.24,30.41,LOW_TEMP_ALERT
8.7,12.57,27.31,13.05,28.87,0.0,0.0,83.59,32.97,NOT_ABLE_TO_WATER
48.76,39.32,41.18,36.93,42.29,0.0,0.0,93.16,26.73,NOT_ABLE_TO_WATER
30.63,7.43,89.71,4.61,95.42,35295.17,1.01,29.48,31.54,NOT_ABLE_TO_WATER
87.46,42.1,17.72,40.19,33.71,0.0,0.0,25.76,35.66,FUNGI_ALERT_EXCESS_WATER
96.4,17.55,82.84,14.91,73.39,0.0,0.0,59.58,28.64,FUNGI_ALERT_EXCESS_WATER
9.24,19.51,42.87,18.33,60.77,104379.34,2.96,25.9,30.88,WATER
66.19,6.64,64.79,4.78,62.82,0.0,0.0,62.81,26.92,LOW_TEMP_ALERT
77.95,10.86,87.79,10.12,99.94,157285.8,4.77,11.07,27.61,FUNGI_ALERT_EXCESS_WATER
25.0,31.34,35.77,30.57,38.99,157285.8,5.57,76.23,31.9,WATER
82.3,36.25,29.89,38.61,28.6,157285.8,5.06,80.71,44.51,ANOMALY_DETECTED
8.13,27.78,90.14,24.81,91.37,0.0,0.0,14.71,27.82,NOT_ABLE_TO_WATER
8.66,24.39,28.55,20.76,22.06,0.0,0.0,83.89,30.98,NOT_ABLE_TO_WATER
67.22,32.34,61.72,29.38,63.77,0.0,0.0,91.15,29.06,NOT_ABLE_TO_WATER
52.23,8.77,84.2,8.56,88.61,0.0,0.0,45.39,32.11,LOW_TEMP_ALERT
53.16,30.57,91.57,28.01,100.0,0.0,0.0,59.76,33.09,NIGHT_OK
13.25,43.65,20.21,43.24,17.82,0.0,0.0,36.34,30.7,NOT_ABLE_TO_WATER
21.31,32.77,29.7,30.08,39.58,157285.8,4.99,37.21,31.76,WATER
99.93,16.96,89.6,13.17,79.03,98497.82,2.89,48.26,27.61,FUNGI_ALERT_EXCESS_WATER
13.67,43.96,31.93,42.22,39.59,0.0,0.0,10.87,31.75,NOT_ABLE_TO_WATER
43.51,31.84,19.4,31.81,19.83,157285.8,5.81,40.7,25.67,OK
89.37,7.78,59.0,3.12,74.44,0.0,0.0,82.59,26.84,LOW_TEMP_ALERT
42.74,23.73,77.52,20.93,82.66,15493.51,0.55,40.09,34.6,OK
55.57,43.58,65.21,39.98,62.25,0.0,0.0,46.72,28.54,NOT_ABLE_TO_VENTILATE
54.3,42.86,31.59,41.21,25.31,0.0,0.0,18.39,30.89,FUNGI_ALERT_EXCESS_WATER
67.51,14.83,89.73,14.44,100.0,0.0,0.0,61.21,31.11,LOW_TEMP_ALERT
47.1,44.59,22.94,41.86,25.85,157285.8,5.73,23.24,40.05,ANOMALY_DETECTED
26.04,13.94,48.63,8.93,33.37,37828.33,1.21,30.07,33.2,NOT_ABLE_TO_WATER
70.95,38.72,72.83,38.21,73.55,0.0,0.0,79.14,30.12,NOT_ABLE_TO_VENTILATE
68.8,19.13,47.31,17.55,50.63,0.0,0.0,83.0,32.46,NOT_ABLE_TO_WATER
80.0,21.52,54.13,19.08,62.77,2704.98,0.18,14.43,25.91,EXCESS_WATER
32.44,27.89,93.19,28.82,96.22,141963.79,4.54,22.97,24.0,WATER
12.73,11.37,30.3,5.71,44.63,79217.64,2.18,23.86,30.79,WATER
91.52,21.78,31.4,18.3,39.92,157285.8,5.0,87.63,26.2,OK
88.85,43.2,88.21,44.68,92.29,0.0,0.0,17.17,24.0,FUNGI_ALERT_EXCESS_WATER
80.86,41.88,41.85,40.77,50.26,38645.92,1.31,85.39,36.86,NOT_ABLE_TO_VENTILATE
29.82,8.33,23.21,8.87,43.0,0.0,0.0,35.67,31.08,NOT_ABLE_TO_WATER
40.13,9.56,50.33,7.46,49.28,157285.8,0.15,30.48,35.79,LOW_TEMP_ALERT
34.12,5.04,85.03,4.7,100.0,0.0,0.0,36.32,33.78,NOT_ABLE_TO_WATER
84.66,39.7,82.37,42.17,79.64,0.0,0.0,86.24,32.0,NOT_ABLE_TO_VENTILATE
73.7,29.59,78.68,28.22,91.89,157285.8,5.5,79.09,25.92,OK
48.28,41.26,35.22,43.57,30.81,0.0,0.0,48.54,28.16,NOT_ABLE_TO_VENTILATE
31.24,12.79,86.04,9.22,98.53,6252.8,0.72,32.42,30.66,NOT_ABLE_TO_WATER
77.11,34.54,55.14,33.11,42.81,9993.94,0.07,77.93,25.74,LOW_LIGHT
33.92,25.38,16.98,25.25,18.64,0.0,0.0,76.65,27.05,NOT_ABLE_TO_WATER
39.86,29.69,84.21,25.8,88.35,14412.31,0.96,50.64,30.02,NOT_ABLE_TO_WATER
100.0,23.01,47.17,21.18,50.66,0.0,0.0,93.18,39.84,NIGHT_OK
64.88,29.62,20.87,23.4,18.06,5593.4,0.71,56.27,36.77,LOW_LIGHT
94.69,24.36,22.0,21.39,36.93,0.0,0.0,93.03,43.27,NIGHT_OK
13.65,10.94,87.32,10.98,90.74,0.0,0.0,10.58,33.31,NOT_ABLE_TO_WATER
41.11,31.49,34.26,30.38,41.88,0.0,0.0,38.83,28.24,NIGHT_OK
16.43,24.22,89.16,19.39,83.26,157285.8,4.91,59.58,30.05,WATER
48.01,34.62,78.03,32.53,91.18,0.0,0.0,38.44,25.92,NIGHT_OK
14.91,22.43,23.35,19.46,42.41,0.0,0.0,47.85,27.81,NOT_ABLE_TO_WATER
34.81,29.65,74.13,24.53,84.07,27882.89,0.77,30.07,29.03,NOT_ABLE_TO_WATER
92.58,22.14,16.15,21.48,21.52,157285.8,6.15,88.11,31.68,OK
0.81,24.37,49.43,21.18,52.28,8242.68,0.21,62.61,33.56,NOT_ABLE_TO_WATER
79.75,31.9,18.12,30.0,25.54,0.0,0.0,78.16,30.49,NIGHT_OK
86.25,35.67,27.16,36.58,31.48,22084.28,0.31,93.3,45.9,ANOMALY_DETECTED
89.95,11.09,93.5,12.7,100.0,149188.68,4.62,88.14,28.76,LOW_TEMP_ALERT
54.52,8.31,45.86,9.17,52.89,0.0,0.0,56.29,29.04,LOW_TEMP_ALERT
14.96,20.7,23.2,18.63,23.75,95464.53,4.09,13.85,27.97,WATER
57.4,44.55,79.2,45.04,69.4,0.0,0.0,57.04,31.8,NOT_ABLE_TO_VENTILATE
49.51,6.21,51.11,4.79,50.83,0.0,0.0,52.59,28.63,LOW_TEMP_ALERT
48.29,33.99,31.38,32.29,45.94,0.0,0.0,51.59,30.62,NIGHT_OK
32.52,22.4,30.54,22.57,41.91,2398.77,0.0,73.62,33.87,NOT_ABLE_TO_WATER
33.42,17.72,54.14,15.58,72.29,74705.44,3.19,28.3,27.9,WATER
43.14,14.87,20.52,13.6,12.31,0.0,0.0,46.38,24.0,LOW_TEMP_ALERT
15.29,19.23,48.83,18.2,50.8,38633.88,1.59,57.38,37.12,ANOMALY_DETECTED
79.53,12.01,50.43,10.57,52.3,0.0,0.0,29.4,32.37,FUNGI_ALERT_EXCESS_WATER
94.31,23.01,68.37,20.23,81.05,5780.73,0.42,77.77,27.53,FUNGI_ALERT_EXCESS_WATER
62.19,20.85,53.23,18.7,66.29,157285.8,4.02,61.23,36.77,OK
83.28,42.54,30.52,43.26,34.92,39183.67,1.41,35.05,28.6,EXCESS_WATER
55.76,21.83,86.75,15.87,94.01,123795.64,3.16,64.6,27.57,OK
90.93,39.25,17.38,32.19,27.69,12638.04,0.73,88.66,32.2,HYDRIC_STRESS_ALERT
65.74,18.67,25.75,14.45,29.54,0.0,0.0,73.95,34.19,LOW_TEMP_ALERT
4.42,44.7,79.46,43.47,79.61,2880.15,0.38,77.85,30.03,NOT_ABLE_TO_WATER
89.11,8.05,77.08,6.26,84.54,72462.55,3.09,89.21,32.71,LOW_TEMP_ALERT
25.54,20.77,32.49,17.94,30.07,157285.8,5.65,47.92,40.93,ANOMALY_DETECTED
14.6,22.22,94.69,20.96,87.84,0.0,0.0,46.88,25.24,NOT_ABLE_TO_WATER
92.33,43.57,17.54,40.43,23.86,157285.8,6.21,63.77,29.03,EXCESS_WATER
78.65,36.18,71.45,35.9,77.34,8960.52,0.0,43.64,28.98,FUNGI_ALERT_EXCESS_WATER
30.93,36.14,48.51,30.38,39.93,157285.8,5.35,39.2,28.8,WATER
19.92,15.54,36.85,13.03,49.82,0.0,0.0,42.12,29.3,NOT_ABLE_TO_WATER
75.95,15.33,58.85,14.82,57.27,447.39,0.5,56.14,32.18,EXCESS_WATER
52.45,14.93,64.6,13.25,74.85,157285.8,0.12,56.3,28.57,LOW_TEMP_ALERT
69.18,7.1,68.52,4.76,69.14,0.0,0.0,72.71,27.94,LOW_TEMP_ALERT
48.44,33.43,66.29,32.42,53.38,0.0,0.0,35.88,39.21,FUNGI_ALERT_EXCESS_WATER
53.89,36.15,21.73,38.63,15.36,157285.8,5.25,55.44,32.59,VENTILATE
55.4,6.02,85.07,1.62,92.07,157285.8,4.81,54.85,31.97,LOW_TEMP_ALERT
13.4,42.4,34.14,38.14,23.66,122421.07,3.56,20.72,29.44,WATER
85.13,16.8,78.75,15.43,87.7,157285.8,4.73,84.59,34.23,OK
52.73,18.05,53.99,16.2,56.75,0.0,0.0,52.3,30.16,NIGHT_OK
33.7,14.32,33.78,15.96,51.15,26876.57,1.14,34.27,35.58,NOT_ABLE_TO_WATER
80.49,15.44,60.58,15.91,74.37,157285.8,4.71,84.17,28.83,OK
23.06,25.6,40.85,25.13,39.0,157285.8,5.84,24.72,35.47,WATER
49.91,24.15,17.92,20.51,26.92,157285.8,4.52,52.83,30.36,OK
84.96,5.11,45.85,5.2,47.85,157285.8,6.32,90.95,32.27,LOW_TEMP_ALERT
55.78,13.95,63.06,9.0,74.39,4905.52,0.37,63.08,30.92,LOW_TEMP_ALERT
30.36,33.95,53.52,33.53,70.7,1667.04,0.0,39.18,26.71,NOT_ABLE_TO_WATER
6.55,35.96,76.62,33.41,80.51,157285.8,4.73,15.31,27.02,WATER
59.81,27.92,66.09,27.17,77.53,157285.8,5.51,60.99,40.32,ANOMALY_DETECTED
80.72,36.83,21.28,37.82,34.88,157285.8,5.44,77.74,27.14,VENTILATE
47.16,34.67,59.69,34.12,74.47,6927.4,0.08,89.77,28.76,NOT_ABLE_TO_WATER
93.3,24.19,56.47,21.15,56.36,56085.55,1.39,44.51,37.55,ANOMALY_DETECTED
14.08,11.11,41.37,7.54,34.91,8727.48,0.0,17.72,33.03,NOT_ABLE_TO_WATER
87.53,11.47,81.63,10.68,80.27,0.0,0.0,87.22,33.84,LOW_TEMP_ALERT
42.76,38.72,93.75,35.32,100.0,0.0,0.0,85.2,30.98,NOT_ABLE_TO_WATER
56.6,16.83,23.38,14.57,22.47,157285.8,4.49,64.6,29.29,LOW_TEMP_ALERT
91.84,39.8,41.88,37.8,43.23,157285.8,0.05,20.63,30.77,EXCESS_WATER
32.82,10.64,22.53,9.54,27.71,79584.15,2.62,37.4,27.37,WATER
21.17,37.81,74.63,33.49,72.51,0.0,0.0,73.25,33.14,NOT_ABLE_TO_WATER
79.57,15.73,34.5,14.18,41.77,0.0,0.0,69.89,30.02,LOW_TEMP_ALERT
83.06,10.28,81.66,10.34,92.24,157285.8,5.04,80.86,29.56,LOW_TEMP_ALERT
92.17,24.69,60.77,25.92,62.25,0.0,0.0,38.09,29.76,FUNGI_ALERT_EXCESS_WATER
64.43,17.39,71.04,17.85,79.94,157285.8,5.19,71.17,33.26,OK
69.83,32.25,24.97,30.37,18.57,123420.5,3.57,64.3,27.21,OK
64.45,37.77,77.87,37.38,84.87,8795.13,0.0,67.14,30.58,NOT_ABLE_TO_VENTILATE
49.89,27.7,85.52,29.38,87.82,0.0,0.0,50.29,29.3,NIGHT_OK
10.95,10.65,69.01,9.15,83.1,109182.51,4.17,12.09,33.86,WATER
