soil_moisture_(%),env_temperature_(°C),env_humidity_(%),plants_temp_(°C),plants_hum_(%),light_intensity_(lux),power_(W),soil_moisture_baseline,label
25.35,31.59,86.02,31.49,96.21,157285.8,4.56,70.37,WATER
10.37,9.83,74.92,11.12,84.16,0.0,0.0,11.73,NOT_ABLE_TO_WATER
65.1,25.59,94.55,23.46,84.82,157285.8,5.53,63.52,OK
85.83,37.7,20.99,34.72,34.51,157285.8,0.07,28.76,EXCESS_WATER
87.4,24.7,41.24,24.7,37.76,0.0,0.0,85.36,OK
93.4,18.43,72.61,18.15,73.84,111729.54,3.46,84.27,OK
41.61,18.85,93.54,18.69,88.81,0.0,0.0,41.18,OK
92.76,21.7,47.98,20.41,44.5,157285.8,4.42,91.17,OK
80.02,37.69,62.88,37.99,79.31,157285.8,5.71,70.65,VENTILATE
66.35,12.04,37.75,15.74,40.65,0.0,0.0,11.01,FUNGI_ALERT_EXCESS_WATER
5.93,22.27,84.97,23.76,98.14,96524.36,4.28,69.2,WATER
98.72,16.56,16.68,16.55,24.04,57689.66,1.31,83.33,EXCESS_WATER
75.35,12.18,79.48,14.75,88.51,27791.52,1.39,81.32,LOW_TEMP_ALERT
71.26,9.12,32.36,9.1,39.51,157285.8,5.89,74.57,LOW_TEMP_ALERT
45.2,40.81,37.44,41.15,53.4,0.0,0.0,42.91,NOT_ABLE_TO_VENTILATE
14.86,26.36,77.12,23.0,92.17,1930.45,0.0,90.61,NOT_ABLE_TO_WATER
26.08,40.82,60.02,40.2,66.71,0.0,0.0,29.45,NOT_ABLE_TO_WATER
6.6,24.63,36.01,19.72,37.2,113255.94,4.07,81.63,WATER
51.45,38.46,84.7,34.32,77.05,903.57,0.31,61.74,LOW_LIGHT
77.58,43.41,79.29,39.95,93.6,97053.75,3.17,77.97,VENTILATE
36.35,40.28,41.88,40.51,56.98,4717.79,0.0,37.36,NOT_ABLE_TO_WATER
31.81,21.39,60.99,18.2,72.76,1609.73,0.0,53.82,NOT_ABLE_TO_WATER
81.88,16.07,31.1,16.52,29.24,137503.02,5.69,78.87,OK
34.6,16.91,91.3,15.81,95.17,0.0,0.0,35.11,NOT_ABLE_TO_WATER
11.88,5.65,19.66,2.53,17.57,157285.8,3.99,14.82,WATER
47.79,22.73,33.23,19.13,38.65,0.0,0.0,54.1,OK
61.5,31.52,69.5,nan,73.86,47069.21,2.46,65.59,INSUFFICIENT_DATA
29.59,26.41,49.96,25.52,55.99,37617.78,1.08,27.55,NOT_ABLE_TO_WATER
50.7,7.46,93.85,7.43,87.81,78129.51,3.0,44.52,LOW_TEMP_ALERT
7.08,17.85,68.44,16.09,67.28,34886.96,1.85,58.25,NOT_ABLE_TO_WATER
80.96,26.1,39.57,24.97,39.91,0.0,0.0,80.87,OK
85.84,21.97,58.19,23.14,55.23,0.0,0.0,81.88,OK
15.53,19.46,40.14,19.22,35.45,124430.75,3.72,72.05,WATER
59.27,16.64,93.21,17.01,92.07,157285.8,4.51,39.32,FUNGI_ALERT_EXCESS_WATER
77.13,30.02,23.85,32.33,30.93,157285.8,4.94,80.26,OK
38.47,38.37,92.39,34.67,100.0,0.0,0.0,35.19,NOT_ABLE_TO_WATER
21.29,23.34,90.1,22.53,89.0,157285.8,0.04,13.87,NOT_ABLE_TO_WATER
91.16,25.65,67.24,21.06,65.91,157285.8,0.14,90.33,OK
76.02,28.83,19.48,29.36,20.71,0.0,0.0,36.54,FUNGI_ALERT_EXCESS_WATER
50.98,34.96,42.14,32.96,55.13,0.0,0.0,51.93,OK
75.46,5.83,66.54,4.91,83.9,6639.22,0.24,88.09,LOW_TEMP_ALERT
47.77,6.88,51.95,6.44,59.53,0.0,0.0,55.09,LOW_TEMP_ALERT
98.86,23.25,86.87,21.01,89.73,0.0,0.0,95.2,OK
75.6,43.72,24.05,39.72,26.0,157285.8,4.95,42.21,EXCESS_WATER
91.42,13.77,65.3,9.48,83.41,0.0,0.0,50.11,FUNGI_ALERT_EXCESS_WATER
92.55,27.54,72.87,28.29,82.06,136771.87,3.56,93.92,OK
85.56,37.05,41.73,35.01,35.02,0.0,0.0,84.23,OK
80.32,18.39,36.92,15.86,44.02,157285.8,5.6,38.94,EXCESS_WATER
52.82,20.03,50.5,19.11,51.99,0.0,0.0,56.66,OK
53.31,28.8,32.07,28.06,51.19,0.0,0.0,49.67,OK
49.98,8.08,68.57,7.44,75.08,157285.8,5.35,55.93,LOW_TEMP_ALERT
90.56,32.24,58.32,30.6,56.55,2358.58,0.0,94.26,LOW_LIGHT
16.56,14.6,88.3,11.2,100.0,34739.41,1.62,30.45,NOT_ABLE_TO_WATER
87.96,32.38,37.31,30.26,38.67,0.0,0.0,87.76,OK
76.47,33.06,24.68,28.92,36.02,157285.8,5.84,76.11,OK
30.36,23.21,80.91,21.82,92.88,48966.35,1.58,29.26,NOT_ABLE_TO_WATER
20.99,36.27,35.49,30.8,41.1,157285.8,6.15,23.43,WATER
72.38,18.08,24.89,17.11,nan,0.0,0.0,55.92,INSUFFICIENT_DATA
40.9,17.62,32.73,17.36,33.06,0.0,0.0,39.76,OK
50.29,41.71,70.17,40.27,79.42,0.0,0.0,50.86,NOT_ABLE_TO_VENTILATE
64.52,15.76,56.39,13.49,70.12,0.0,0.0,15.3,FUNGI_ALERT_EXCESS_WATER
22.69,20.51,83.41,18.21,97.21,157285.8,5.23,86.5,WATER
30.21,40.73,81.31,41.08,80.69,0.0,0.0,35.82,NOT_ABLE_TO_WATER
94.16,28.39,49.18,26.7,59.93,0.0,0.0,34.34,FUNGI_ALERT_EXCESS_WATER
87.0,33.4,62.6,32.9,87.18,157285.8,5.31,84.81,OK
85.81,44.73,74.74,44.2,77.64,157285.8,6.25,87.48,VENTILATE
80.25,35.2,88.13,35.6,88.75,0.0,0.0,50.06,FUNGI_ALERT_EXCESS_WATER
98.81,37.99,93.69,36.31,96.68,0.0,0.0,89.63,NOT_ABLE_TO_VENTILATE
67.41,7.78,46.66,3.35,44.63,0.0,0.0,69.97,LOW_TEMP_ALERT
15.51,18.22,42.94,16.45,36.45,0.0,0.0,66.75,NOT_ABLE_TO_WATER
24.98,9.1,20.65,6.96,28.46,9535.78,0.17,21.09,NOT_ABLE_TO_WATER
43.34,9.68,83.52,8.14,94.18,127236.93,3.21,38.64,LOW_TEMP_ALERT
45.07,12.11,91.29,14.08,nan,0.0,0.0,47.03,INSUFFICIENT_DATA
48.26,41.67,94.33,41.43,100.0,157285.8,5.65,54.93,VENTILATE
13.86,32.93,39.65,33.92,34.24,94190.79,3.58,66.38,WATER
60.47,14.13,72.18,10.57,93.53,0.0,0.0,54.45,LOW_TEMP_ALERT
73.28,18.71,23.28,nan,32.27,120807.47,4.24,75.28,INSUFFICIENT_DATA
53.76,27.73,16.16,26.93,19.83,0.0,0.0,49.73,OK
37.6,5.2,37.83,4.75,47.08,157285.8,5.02,34.79,WATER
15.88,39.23,46.24,37.82,54.73,157285.8,5.49,12.36,WATER
99.43,8.3,80.9,11.16,84.28,88166.07,2.19,83.02,FUNGI_ALERT_EXCESS_WATER
100.0,37.47,66.9,37.9,59.22,157285.8,4.72,92.7,VENTILATE
84.22,28.0,28.99,25.8,27.67,0.0,0.0,84.75,OK
10.34,32.93,74.39,34.41,75.9,0.0,0.0,15.97,NOT_ABLE_TO_WATER
57.17,24.54,61.08,21.66,nan,156184.77,5.15,14.03,INSUFFICIENT_DATA
16.09,12.37,58.04,7.87,64.19,7962.57,0.1,16.44,NOT_ABLE_TO_WATER
2.76,7.55,39.53,5.89,44.13,115377.84,3.19,67.69,WATER
64.91,15.33,56.13,12.17,61.49,37081.32,0.94,29.8,EXCESS_WATER
61.9,17.26,54.84,15.93,55.04,7857.77,0.32,23.27,EXCESS_WATER
98.12,40.42,75.89,40.18,82.51,0.0,0.0,25.68,FUNGI_ALERT_EXCESS_WATER
45.43,36.82,71.22,36.92,75.52,157285.8,0.12,44.85,NOT_ABLE_TO_VENTILATE
66.88,8.17,39.91,6.49,60.37,0.0,0.0,72.19,LOW_TEMP_ALERT
87.99,41.11,39.94,41.56,40.43,0.0,0.0,83.61,NOT_ABLE_TO_VENTILATE
38.14,11.89,28.11,16.15,38.3,157285.8,4.78,37.63,WATER
82.27,27.76,90.39,27.99,86.95,0.0,0.0,69.8,OK
87.26,26.98,82.67,24.33,77.76,112578.88,3.94,89.71,OK
88.04,34.49,84.79,34.45,89.48,0.0,0.0,91.57,OK
10.07,36.96,53.97,34.69,62.78,0.0,0.0,83.69,NOT_ABLE_TO_WATER
19.29,43.68,21.39,44.65,15.45,8325.81,0.47,19.89,NOT_ABLE_TO_WATER
93.82,23.73,87.97,23.01,95.66,123371.52,3.57,32.63,FUNGI_ALERT_EXCESS_WATER
26.71,12.09,78.54,8.9,85.46,89778.96,3.68,77.12,WATER
15.66,19.17,82.45,17.58,89.57,0.0,0.0,22.95,NOT_ABLE_TO_WATER
33.14,9.56,87.6,7.75,86.38,0.0,0.0,30.9,NOT_ABLE_TO_WATER
64.68,11.3,24.69,8.18,33.65,3780.04,0.37,65.64,LOW_TEMP_ALERT
65.16,5.04,48.3,8.63,53.55,0.0,0.0,77.68,LOW_TEMP_ALERT
13.8,10.55,37.54,7.12,47.18,18911.39,1.17,48.27,NOT_ABLE_TO_WATER
64.73,8.81,20.78,8.15,17.67,0.0,0.0,12.67,FUNGI_ALERT_EXCESS_WATER
8.47,38.39,48.09,38.79,40.5,152456.7,4.88,14.8,WATER
23.08,21.53,63.75,17.29,74.51,157285.8,5.57,20.91,WATER
80.69,37.22,81.18,36.01,81.98,0.0,0.0,90.29,NOT_ABLE_TO_VENTILATE
32.17,15.84,51.57,12.28,47.33,157285.8,5.33,18.63,WATER
50.73,31.62,71.27,27.5,86.84,55375.59,1.9,55.51,OK
29.14,21.94,48.78,21.68,73.35,157285.8,4.63,21.15,WATER
6.49,19.17,31.7,18.94,34.78,9870.8,0.36,41.98,NOT_ABLE_TO_WATER
82.89,29.42,28.92,26.16,27.49,157285.8,4.57,79.61,OK
93.66,20.52,57.14,21.05,70.45,46970.58,1.75,58.01,EXCESS_WATER
53.38,27.1,79.19,24.53,89.22,24170.65,1.07,64.58,OK
91.9,34.46,60.46,34.17,67.73,302.54,0.0,25.16,EXCESS_WATER
77.59,16.41,23.39,13.36,28.84,7280.44,0.73,11.79,EXCESS_WATER
50.48,42.54,93.36,39.17,100.0,157285.8,5.09,47.13,VENTILATE
45.72,22.76,80.48,21.39,76.7,157285.8,5.89,61.13,WATER
61.85,40.29,70.06,37.69,74.71,7226.24,0.0,85.32,NOT_ABLE_TO_WATER
43.89,24.45,50.5,22.87,58.85,157285.8,3.37,44.07,OK
18.92,25.66,52.32,24.35,60.72,0.0,0.0,20.89,NOT_ABLE_TO_WATER
10.03,20.18,41.1,13.81,48.85,40375.66,1.29,15.08,NOT_ABLE_TO_WATER
69.2,12.69,62.37,10.11,57.74,0.0,0.0,44.88,FUNGI_ALERT_EXCESS_WATER
94.25,26.57,59.26,28.06,56.36,154219.51,3.86,89.41,OK
49.9,7.18,54.37,5.1,44.02,157285.8,5.07,46.99,LOW_TEMP_ALERT
25.97,38.35,80.98,32.67,82.35,96092.22,3.21,23.13,WATER
38.36,25.19,17.28,29.9,20.3,11585.75,0.0,64.58,NOT_ABLE_TO_WATER
56.65,22.62,51.09,21.13,68.42,0.0,0.0,58.06,OK
41.89,19.26,76.24,18.21,70.35,0.0,0.0,38.06,OK
44.89,17.9,29.5,14.88,37.05,157285.8,5.79,46.45,LOW_TEMP_ALERT
30.26,27.13,90.64,26.58,97.09,0.0,0.0,22.88,NOT_ABLE_TO_WATER
71.32,18.46,50.35,17.36,38.53,157285.8,4.83,82.98,OK
70.13,43.09,72.94,41.76,81.42,0.0,0.0,61.77,NOT_ABLE_TO_VENTILATE
94.02,23.81,72.78,22.47,75.84,25329.93,0.05,91.93,OK
62.38,15.71,49.24,12.6,53.89,85462.52,3.09,90.53,WATER
74.23,23.1,69.73,21.8,76.16,39163.89,1.35,85.16,OK
47.59,14.79,87.07,16.01,89.98,157285.8,5.23,46.72,OK
98.02,8.16,88.69,6.92,84.01,48479.49,1.99,86.62,LOW_TEMP_ALERT
55.24,34.34,23.1,29.62,17.23,8860.59,0.6,12.16,EXCESS_WATER
83.82,9.69,79.71,8.73,91.55,157285.8,4.91,88.56,LOW_TEMP_ALERT
63.49,6.31,37.56,3.02,38.15,157285.8,0.01,59.34,LOW_TEMP_ALERT
18.68,35.96,26.54,35.64,31.65,0.0,0.0,57.37,NOT_ABLE_TO_WATER
57.5,15.88,32.14,13.74,42.91,0.0,0.0,10.55,FUNGI_ALERT_EXCESS_WATER
91.78,17.77,89.94,14.71,98.45,81615.82,2.6,93.45,LOW_TEMP_ALERT
37.38,40.07,26.13,38.93,25.64,64657.52,1.17,25.06,NOT_ABLE_TO_WATER
93.69,6.53,62.29,4.94,65.68,7335.51,0.14,78.78,LOW_TEMP_ALERT
53.92,12.36,18.84,9.34,15.96,157285.8,6.49,46.78,LOW_TEMP_ALERT
55.96,19.49,34.01,17.19,54.64,7772.25,0.23,58.46,LOW_LIGHT
45.13,35.37,78.17,35.63,95.68,16124.35,0.07,45.46,OK
65.31,8.22,68.7,7.43,60.63,157285.8,5.4,78.11,LOW_TEMP_ALERT
25.71,19.71,66.0,17.29,64.51,17034.52,0.27,32.91,NOT_ABLE_TO_WATER
48.45,34.61,35.79,33.8,33.48,157285.8,4.56,21.64,EXCESS_WATER
43.91,37.53,70.75,38.81,65.91,0.0,0.0,68.5,NOT_ABLE_TO_WATER
62.7,42.29,67.37,39.35,75.05,157285.8,5.46,88.97,WATER
64.92,43.99,61.23,43.57,65.13,28279.91,0.8,62.07,NOT_ABLE_TO_VENTILATE
16.01,39.26,84.93,36.37,97.96,7049.5,0.06,23.76,NOT_ABLE_TO_WATER
19.07,38.35,91.75,39.12,85.06,76147.63,2.86,18.67,WATER
73.03,35.67,89.09,37.83,73.45,0.0,0.0,79.19,NOT_ABLE_TO_VENTILATE
75.67,6.43,91.08,8.82,82.11,8980.01,0.63,81.97,LOW_TEMP_ALERT
59.44,31.43,57.78,29.67,71.49,37965.68,1.78,69.64,OK
54.08,18.08,70.94,18.82,65.75,0.0,0.0,47.38,OK
98.55,29.67,88.11,28.3,92.91,157285.8,5.16,27.74,FUNGI_ALERT_EXCESS_WATER
26.84,42.02,73.94,41.08,78.2,22415.75,0.84,32.61,NOT_ABLE_TO_WATER
9.82,17.56,77.14,15.67,76.24,157285.8,5.76,70.7,WATER
52.56,26.67,35.22,21.75,43.02,157285.8,4.77,54.67,OK
87.63,19.99,27.75,22.09,33.89,6319.97,0.3,21.45,EXCESS_WATER
81.89,38.94,59.5,35.6,75.51,6261.55,0.41,81.42,LOW_LIGHT
70.3,24.24,19.76,24.46,22.11,0.0,0.0,32.78,FUNGI_ALERT_EXCESS_WATER
76.81,34.4,27.73,31.04,38.24,1677.01,0.0,81.46,LOW_LIGHT
94.55,44.9,49.42,42.12,59.16,103836.35,2.58,72.96,EXCESS_WATER
82.24,13.85,82.27,13.48,95.52,0.0,0.0,89.89,LOW_TEMP_ALERT
62.95,30.78,27.24,28.43,42.49,622.97,0.0,55.51,LOW_LIGHT
15.72,13.55,72.63,6.77,74.39,4027.92,0.11,15.85,NOT_ABLE_TO_WATER
70.85,32.46,78.16,31.96,80.6,157285.8,4.39,72.64,OK
49.17,25.51,26.86,24.89,35.08,0.0,0.0,49.12,OK
23.02,40.77,80.87,40.21,69.86,157285.8,5.94,24.99,WATER
96.04,43.79,72.36,42.05,85.69,74622.38,2.83,28.53,FUNGI_ALERT_EXCESS_WATER
41.75,40.3,60.26,39.84,69.32,2257.95,0.0,37.37,NOT_ABLE_TO_VENTILATE
92.69,24.62,17.49,23.89,29.57,108070.94,3.98,61.83,EXCESS_WATER
54.23,40.44,33.98,37.99,26.55,30920.24,0.73,22.49,EXCESS_WATER
44.21,5.57,54.92,5.48,44.44,0.0,0.0,40.79,LOW_TEMP_ALERT
70.34,25.53,15.65,21.14,12.09,9931.4,0.93,72.05,LOW_LIGHT
61.98,10.07,92.94,6.61,87.23,18817.77,0.0,68.44,LOW_TEMP_ALERT
11.75,21.72,47.48,19.66,54.3,157285.8,6.25,11.78,WATER
21.91,12.03,39.15,15.55,38.27,157285.8,5.47,26.46,WATER
80.45,41.43,37.77,40.47,46.81,0.0,0.0,81.8,NOT_ABLE_TO_VENTILATE
58.7,38.47,47.14,33.51,32.75,0.0,0.0,93.73,NOT_ABLE_TO_WATER
95.82,26.72,17.98,27.44,21.67,157285.8,5.51,80.21,EXCESS_WATER
60.36,23.82,52.24,18.49,68.45,0.0,0.0,58.02,OK
26.83,42.49,90.51,40.59,87.29,48823.11,1.86,26.07,NOT_ABLE_TO_WATER
43.92,14.37,64.67,9.18,55.52,0.0,0.0,88.64,NOT_ABLE_TO_WATER
55.89,33.91,29.43,31.29,33.86,157285.8,4.99,55.91,OK
42.83,13.66,58.81,10.69,53.33,157285.8,5.66,39.51,LOW_TEMP_ALERT
62.7,40.74,66.96,37.76,61.98,157285.8,6.3,55.62,VENTILATE
30.12,23.99,59.31,22.93,55.9,157285.8,5.41,20.17,WATER
51.67,23.63,38.71,22.49,39.05,157285.8,5.56,50.59,OK
26.97,22.55,24.57,20.7,30.22,157285.8,5.34,71.97,WATER
28.64,19.03,78.49,18.26,87.86,157285.8,5.29,30.58,WATER
46.06,17.99,93.13,20.26,92.49,0.0,0.0,40.45,OK
77.78,38.97,66.85,36.75,68.74,71390.67,2.82,87.2,VENTILATE
33.89,44.91,54.95,46.33,64.73,0.0,0.0,32.07,NOT_ABLE_TO_WATER
81.8,40.12,93.27,39.54,97.59,0.0,0.0,84.15,NOT_ABLE_TO_VENTILATE
61.31,18.46,42.17,16.93,32.45,0.0,0.0,55.9,OK
68.78,36.12,76.76,32.3,81.64,96246.86,3.39,35.02,FUNGI_ALERT_EXCESS_WATER
88.59,42.9,68.34,41.45,79.12,157285.8,6.31,89.63,VENTILATE
60.62,29.37,19.91,27.62,11.25,102421.22,0.02,57.12,OK
41.48,34.36,47.16,32.65,61.18,0.0,0.0,39.26,OK
39.88,26.27,52.81,26.08,68.57,22083.64,0.77,38.97,NOT_ABLE_TO_WATER
4.67,32.03,66.78,29.94,66.13,146664.53,5.14,16.43,WATER
67.52,28.05,61.71,26.52,62.89,6882.91,0.33,78.28,LOW_LIGHT
13.03,17.23,86.38,18.18,91.61,0.0,0.0,21.21,NOT_ABLE_TO_WATER
71.95,19.57,42.38,16.84,60.07,157285.8,5.49,70.16,OK
1.1,28.11,78.76,25.22,70.66,157285.8,5.32,73.17,WATER
75.58,25.84,61.43,24.46,73.96,0.0,0.0,78.99,OK
88.85,12.91,85.28,10.29,87.24,157285.8,5.7,81.24,LOW_TEMP_ALERT
15.52,20.22,90.74,13.91,86.94,20956.69,1.03,54.6,NOT_ABLE_TO_WATER
25.06,28.57,31.27,27.1,37.65,0.0,0.0,26.75,NOT_ABLE_TO_WATER
34.93,9.71,26.08,5.38,42.91,157285.8,4.86,30.65,WATER
11.19,18.24,33.22,19.3,43.62,0.0,0.0,71.51,NOT_ABLE_TO_WATER
75.27,25.11,37.7,22.87,30.03,0.0,0.0,95.36,NOT_ABLE_TO_WATER
72.25,8.74,46.98,7.85,65.47,0.0,0.0,71.33,LOW_TEMP_ALERT
36.44,28.85,86.74,25.98,87.62,0.0,0.0,31.7,NOT_ABLE_TO_WATER
47.62,42.99,51.5,46.48,53.21,132122.74,4.61,47.9,VENTILATE
94.97,12.64,88.15,8.47,100.0,74557.0,2.6,18.4,FUNGI_ALERT_EXCESS_WATER
55.0,27.95,47.21,26.3,35.85,2816.18,0.18,33.76,EXCESS_WATER
68.24,31.65,74.46,30.84,83.68,4315.24,0.0,67.67,LOW_LIGHT
74.79,32.12,25.33,30.36,37.04,0.0,0.0,69.6,OK
91.08,37.04,33.72,37.49,41.16,157285.8,4.62,91.18,VENTILATE
74.29,36.53,74.68,38.51,91.19,157285.8,4.66,77.82,VENTILATE
64.66,21.14,26.27,19.81,28.21,0.0,0.0,61.73,OK
74.64,32.46,91.33,33.67,100.0,157285.8,5.13,79.01,OK
51.94,29.8,80.13,27.97,100.0,157285.8,5.79,48.33,OK
41.96,40.19,61.42,37.97,75.42,146082.6,6.14,43.45,VENTILATE
30.06,14.02,44.14,11.79,33.32,0.0,0.0,28.7,NOT_ABLE_TO_WATER
31.87,42.51,60.17,40.76,56.6,157285.8,5.54,29.47,WATER
28.69,39.47,47.34,41.71,51.58,45594.57,0.09,24.22,NOT_ABLE_TO_WATER
81.86,42.52,90.22,42.09,91.53,0.0,0.0,88.05,NOT_ABLE_TO_VENTILATE
73.84,9.8,20.38,7.92,19.37,157285.8,5.13,79.05,LOW_TEMP_ALERT
45.84,10.47,56.12,8.65,78.19,0.0,0.0,76.09,NOT_ABLE_TO_WATER
42.87,15.8,69.01,13.02,82.42,0.0,0.0,37.49,LOW_TEMP_ALERT
80.52,9.22,73.18,6.57,84.47,104515.59,3.7,62.05,FUNGI_ALERT_EXCESS_WATER
70.98,26.31,58.84,26.52,69.5,157285.8,6.11,69.29,OK
12.85,39.77,28.91,40.14,42.43,157285.8,5.35,82.05,WATER
64.16,26.15,27.5,25.94,35.93,157285.8,5.53,47.55,EXCESS_WATER
42.23,12.74,85.15,13.32,100.0,0.0,0.0,48.1,LOW_TEMP_ALERT
21.83,40.36,86.79,34.91,86.74,157285.8,5.28,88.65,WATER
74.27,28.82,76.59,25.76,74.89,61927.23,1.58,80.31,OK
71.03,27.81,77.72,27.72,83.44,2926.02,0.0,80.56,LOW_LIGHT
57.02,30.47,39.64,23.86,45.72,157285.8,nan,25.96,INSUFFICIENT_DATA
44.76,11.39,81.95,8.15,82.63,35831.56,1.73,39.33,LOW_TEMP_ALERT
87.4,14.13,91.56,15.54,88.15,0.0,0.0,91.82,OK
25.72,27.14,54.05,26.37,64.68,46351.38,0.11,36.59,NOT_ABLE_TO_WATER
50.61,41.72,89.15,42.17,100.0,23603.04,1.13,44.33,NOT_ABLE_TO_VENTILATE
75.73,30.57,69.62,29.48,77.29,0.0,0.0,70.66,OK
70.76,9.53,73.53,5.13,74.44,3744.83,0.32,66.49,LOW_TEMP_ALERT
44.72,7.98,63.17,10.73,72.88,6322.28,0.03,47.2,LOW_TEMP_ALERT
95.21,31.87,27.02,27.41,29.61,0.0,0.0,69.55,FUNGI_ALERT_EXCESS_WATER
84.65,31.44,38.43,27.02,37.83,157285.8,4.57,48.06,EXCESS_WATER
60.49,10.1,27.82,9.51,25.25,0.0,0.0,60.18,LOW_TEMP_ALERT
81.48,22.5,47.22,18.63,62.48,0.0,0.0,81.57,OK
40.84,25.99,43.42,24.03,53.79,nan,0.22,41.98,INSUFFICIENT_DATA
50.55,13.79,80.95,12.85,82.07,129810.25,5.09,51.04,LOW_TEMP_ALERT
21.95,20.53,18.16,20.58,25.15,0.0,0.0,28.56,NOT_ABLE_TO_WATER
15.62,39.36,71.69,35.88,65.78,57420.88,2.01,12.24,WATER
28.8,26.27,28.93,23.18,37.89,157285.8,5.22,33.6,WATER
83.98,31.96,79.47,31.58,83.14,0.0,0.0,11.94,FUNGI_ALERT_EXCESS_WATER
86.57,22.97,53.4,24.06,65.24,31257.46,1.52,86.76,OK
77.88,22.84,68.1,24.73,68.64,157285.8,4.77,84.85,OK
53.04,39.58,17.25,38.32,34.48,0.0,0.0,49.38,NOT_ABLE_TO_VENTILATE
17.96,41.65,28.33,41.05,28.15,0.0,0.0,17.88,NOT_ABLE_TO_WATER
87.01,26.83,58.84,24.47,60.97,157285.8,5.29,44.78,EXCESS_WATER
19.06,6.74,80.87,6.0,86.81,8228.7,0.23,27.78,NOT_ABLE_TO_WATER
39.59,nan,63.51,43.6,73.49,0.0,0.0,35.41,INSUFFICIENT_DATA
82.73,43.17,15.47,43.58,16.36,0.0,0.0,14.94,FUNGI_ALERT_EXCESS_WATER
52.82,8.2,35.34,6.17,41.23,11038.46,0.1,54.99,LOW_TEMP_ALERT
83.48,35.64,55.28,34.42,68.65,25627.11,0.74,84.44,OK
80.92,32.69,40.44,34.02,45.98,0.0,0.0,85.6,OK
60.75,40.71,35.21,38.5,32.95,157285.8,5.01,61.62,VENTILATE
61.1,25.57,71.82,24.47,69.41,4101.09,0.0,62.69,LOW_LIGHT
74.43,7.93,72.48,8.13,71.29,0.0,0.0,63.29,LOW_TEMP_ALERT
68.58,44.74,27.61,41.86,23.2,8137.25,0.4,63.98,HYDRIC_STRESS_ALERT
95.46,31.42,80.4,30.14,82.93,47276.09,0.14,84.98,OK
25.77,25.14,85.32,24.49,89.61,157285.8,5.07,67.26,WATER
12.15,14.65,45.12,12.97,49.79,0.0,0.0,17.46,NOT_ABLE_TO_WATER
24.96,12.73,93.59,10.82,94.11,28462.85,1.43,92.06,NOT_ABLE_TO_WATER
20.13,20.92,78.43,21.33,86.26,0.0,0.0,43.77,NOT_ABLE_TO_WATER
91.59,21.37,84.55,18.18,95.9,0.0,0.0,69.13,FUNGI_ALERT_EXCESS_WATER
86.81,20.77,89.15,16.23,100.0,157285.8,3.84,88.14,OK
nan,22.94,48.07,23.34,46.27,8446.05,0.82,64.71,INSUFFICIENT_DATA
80.79,35.97,19.21,34.47,28.19,0.0,0.0,81.21,OK
22.83,23.33,69.52,25.62,57.24,157285.8,6.27,66.04,WATER
72.12,21.9,27.13,22.52,38.99,0.0,0.0,12.74,FUNGI_ALERT_EXCESS_WATER
48.95,20.82,85.85,16.63,87.15,104047.44,3.71,35.83,OK
92.58,44.52,29.66,40.3,33.45,5687.51,0.08,79.64,HYDRIC_STRESS_ALERT
43.18,16.41,70.99,14.36,69.87,0.0,0.0,31.74,LOW_TEMP_ALERT
47.21,6.43,35.22,3.56,39.44,0.0,0.0,51.2,LOW_TEMP_ALERT
6.95,15.45,84.54,14.23,100.0,95166.76,2.78,11.62,WATER
82.62,43.64,50.41,42.69,62.26,0.0,0.0,88.87,NOT_ABLE_TO_VENTILATE
23.61,5.23,59.54,2.65,67.32,0.0,0.0,53.31,NOT_ABLE_TO_WATER
89.27,28.92,51.18,27.72,50.78,0.0,0.0,93.43,OK
30.22,16.08,46.58,16.55,44.42,3697.77,0.04,18.18,NOT_ABLE_TO_WATER
12.38,40.45,27.59,36.3,24.77,91802.67,3.32,18.47,WATER
65.3,33.71,15.4,30.25,22.07,435.62,0.0,70.96,LOW_LIGHT
12.85,29.36,78.71,32.01,81.72,41045.33,1.32,17.2,NOT_ABLE_TO_WATER
46.95,21.7,58.19,16.65,70.0,157285.8,4.25,42.22,OK
18.35,36.78,37.84,34.28,38.29,0.0,0.0,13.31,NOT_ABLE_TO_WATER
28.66,20.35,38.68,23.29,40.69,157285.8,5.33,28.03,WATER
76.88,33.85,27.2,31.48,30.08,0.0,0.0,77.96,OK
79.14,21.07,58.0,22.18,55.17,5034.6,0.27,58.75,EXCESS_WATER
22.02,10.82,75.23,12.73,82.55,10005.0,0.9,25.76,NOT_ABLE_TO_WATER
78.52,7.73,16.32,7.4,19.07,0.0,0.0,80.6,LOW_TEMP_ALERT
80.44,37.29,29.0,33.79,33.65,0.0,0.0,81.62,OK
34.0,33.31,30.45,26.93,36.51,1651.54,0.01,31.88,NOT_ABLE_TO_WATER
52.18,35.18,74.52,32.66,84.12,154053.01,4.55,61.21,OK
83.21,26.09,58.27,24.96,71.01,0.0,0.0,42.45,FUNGI_ALERT_EXCESS_WATER
15.36,33.22,79.77,29.89,92.3,0.0,0.0,37.98,NOT_ABLE_TO_WATER
89.07,28.48,35.38,28.33,46.97,157285.8,4.86,92.17,OK
9.36,22.74,53.83,23.52,66.73,8888.09,0.0,76.17,NOT_ABLE_TO_WATER
95.98,37.3,71.1,35.16,80.31,7971.18,1.25,86.73,LOW_LIGHT
